17038;1472059196498;
17038;1472059209406;
17038;1472059435152;
17038;1472060035979;
17351;1472061235013;
17630;1472061835025;
17842;1472063034908;
18122;1472063635955;
18122;1472064237180;
18333;1472064838166;
18369;1472066037645;
18523;1472066637470;
18552;1472067237946;
18746;1472067840880;
18858;1472068438621;
19066;1472069035316;
19066;1472071440425;
19066;1472072037463;
19066;1472072636104;
19066;1472073236727;
19066;1472073837526;
19066;1472074436768;
19202;1472075037398;
19202;1472076236270;
19202;1472077436335;
19202;1472078035476;
19202;1472079238378;
19202;1472089515514;
19202;1472090037355;
19227;1472102825787;
19433;1472104435552;
19613;1472105041734;
19717;1472105638577;
19767;1472106237637;
20216;1472107436782;
20216;1472108037561;
20216;1472108635538;
20381;1472109237100;
21263;1472109835936;
21299;1472110436104;
21719;1472111036066;
21719;1472111634576;
21719;1472112237820;
21719;1472112837136;
21771;1472113436942;
21830;1472114037036;
21885;1472114636422;
21885;1472115235939;
22073;1472115835652;
22073;1472116435384;
22073;1472117038210;
22073;1472117636660;
22073;1472118235650;
22073;1472118836030;
22073;1472119436796;
22073;1472120036667;
22073;1472120638112;
22073;1472121234671;
22073;1472121836287;
22073;1472122435798;
22466;1472124239317;
22478;1472124839851;
22944;1472126036452;
23055;1472127236401;
23065;1472127836670;
23065;1472128439595;
23065;1472129040829;
23065;1472129637111;
23065;1472130238479;
23065;1472130839550;
23065;1472132037840;
23065;1472133239433;
23065;1472133837311;
23065;1472134435653;
23065;1472135035122;
23065;1472135637685;
23065;1472136235406;
23065;1472136851647;
23065;1472137435227;
24021;1472138635312;
25114;1472139239390;
25114;1472139836509;
25114;1472140435386;
25114;1472141037926;
25114;1472141636417;
25125;1472142234918;
25136;1472142834850;
25186;1472145817733;
25186;1472145834397;
25300;1472146435231;
25300;1472147035565;
25300;1472147636306;
25300;1472148237366;
25486;1472148836453;
26682;1472150035483;
26682;1472150635594;
26768;1472151235785;
26938;1472151839277;
27800;1472153038087;
27995;1472153637423;
28057;1472154237829;
28057;1472155438632;
28057;1472156039021;
28069;1472156770310;
28201;1472159036857;
28309;1472159636467;
28309;1472160238121;
28309;1472162640504;
28309;1472164436298;
28309;1472165641841;
28309;1472166237450;
28309;1472166839389;
28309;1472167437359;
28309;1472168040000;
28309;1472171923248;
28309;1472172238624;
28321;1472177705107;
28332;1472178237498;
28361;1472178839586;
28374;1472179439423;
28374;1472180037122;
28374;1472180636540;
28374;1472181241501;
28374;1472181838555;
28374;1472185170874;
28374;1472185439551;
28374;1472192037753;
28434;1472193146810;
28434;1472193235911;
28434;1472193838493;
28557;1472195037801;
28557;1472195636287;
28557;1472196237069;
